node	node_type	sample_id	mutation_events
GCF_002154215.fna	leaf	GCF_002154215	2
GCF_002182385.fna	leaf	GCF_002182385	210
GCF_002182445.fna	leaf	GCF_002182445	2
GCF_002182505.fna	leaf	GCF_002182505	3
GCF_002182605.fna	leaf	GCF_002182605	1
GCF_002182625.fna	leaf	GCF_002182625	1
GCF_002182645.fna	leaf	GCF_002182645	8
GCF_002182695.fna	leaf	GCF_002182695	3
GCF_002182725.fna	leaf	GCF_002182725	1
GCF_002182765.fna	leaf	GCF_002182765	13
GCF_002182785.fna	leaf	GCF_002182785	3
GCF_002182795.fna	leaf	GCF_002182795	3
GCF_002182845.fna	leaf	GCF_002182845	3
GCF_002182865.fna	leaf	GCF_002182865	3
GCF_002182895.fna	leaf	GCF_002182895	4
GCF_002182925.fna	leaf	GCF_002182925	5
GCF_002182965.fna	leaf	GCF_002182965	6
GCF_002183025.fna	leaf	GCF_002183025	23
GCF_002183085.fna	leaf	GCF_002183085	3
GCF_002183115.fna	leaf	GCF_002183115	2
GCF_002183165.fna	leaf	GCF_002183165	5
GCF_002183195.fna	leaf	GCF_002183195	96
GCF_002183215.fna	leaf	GCF_002183215	1
GCF_002183245.fna	leaf	GCF_002183245	2
GCF_002183355.fna	leaf	GCF_002183355	9
GCF_002183365.fna	leaf	GCF_002183365	7
GCF_002183435.fna	leaf	GCF_002183435	3
GCF_002183485.fna	leaf	GCF_002183485	11
GCF_002183555.fna	leaf	GCF_002183555	1
GCF_002183595.fna	leaf	GCF_002183595	4
GCF_002183635.fna	leaf	GCF_002183635	1
GCF_002183725.fna	leaf	GCF_002183725	2
GCF_002183785.fna	leaf	GCF_002183785	11
GCF_002183805.fna	leaf	GCF_002183805	4
GCF_002183815.fna	leaf	GCF_002183815	3
GCF_002183845.fna	leaf	GCF_002183845	5
GCF_002183875.fna	leaf	GCF_002183875	1
GCF_002183905.fna	leaf	GCF_002183905	6
GCF_002183945.fna	leaf	GCF_002183945	1
GCF_002183955.fna	leaf	GCF_002183955	1
GCF_002183975.fna	leaf	GCF_002183975	2
GCF_002184285.fna	leaf	GCF_002184285	101
GCF_002184385.fna	leaf	GCF_002184385	2
GCF_002212105.fna	leaf	GCF_002212105	1
GCF_002212115.fna	leaf	GCF_002212115	3
GCF_002212145.fna	leaf	GCF_002212145	1772
GCF_002212155.fna	leaf	GCF_002212155	3
GCF_002212235.fna	leaf	GCF_002212235	2
GCF_002212245.fna	leaf	GCF_002212245	10
GCF_002212285.fna	leaf	GCF_002212285	2
GCF_002212305.fna	leaf	GCF_002212305	12
GCF_002212315.fna	leaf	GCF_002212315	13
GCF_002212325.fna	leaf	GCF_002212325	3
GCF_002212365.fna	leaf	GCF_002212365	5
GCF_002212385.fna	leaf	GCF_002212385	17
GCF_002212405.fna	leaf	GCF_002212405	25
GCF_002212465.fna	leaf	GCF_002212465	9
GCF_002212485.fna	leaf	GCF_002212485	9
GCF_002212525.fna	leaf	GCF_002212525	1
GCF_002212535.fna	leaf	GCF_002212535	10
GCF_002212565.fna	leaf	GCF_002212565	12
GCF_002212605.fna	leaf	GCF_002212605	3
GCF_002212625.fna	leaf	GCF_002212625	2
GCF_002212635.fna	leaf	GCF_002212635	29
GCF_002212645.fna	leaf	GCF_002212645	5
GCF_002237955.fna	leaf	GCF_002237955	1499
GCF_002238075.fna	leaf	GCF_002238075	1
GCF_002239735.fna	leaf	GCF_002239735	1
GCF_002239865.fna	leaf	GCF_002239865	1
GCF_002241095.fna	leaf	GCF_002241095	5
GCF_002245595.fna	leaf	GCF_002245595	29
GCF_002245665.fna	leaf	GCF_002245665	1278
GCF_002249135.fna	leaf	GCF_002249135	2
GCF_002249225.fna	leaf	GCF_002249225	2
GCF_002249255.fna	leaf	GCF_002249255	4
GCF_002249265.fna	leaf	GCF_002249265	2
GCF_002249305.fna	leaf	GCF_002249305	1
GCF_002249365.fna	leaf	GCF_002249365	1
GCF_002249435.fna	leaf	GCF_002249435	18
GCF_002249475.fna	leaf	GCF_002249475	303
GCF_002249545.fna	leaf	GCF_002249545	2
GCF_002249585.fna	leaf	GCF_002249585	1
GCF_002249605.fna	leaf	GCF_002249605	1
GCF_002249655.fna	leaf	GCF_002249655	1
GCF_002261505.fna	leaf	GCF_002261505	5
GCF_002277175.fna	leaf	GCF_002277175	6
GCF_002277185.fna	leaf	GCF_002277185	4
GCF_002277225.fna	leaf	GCF_002277225	1
GCF_002277235.fna	leaf	GCF_002277235	3
GCF_002277315.fna	leaf	GCF_002277315	3
GCF_002277325.fna	leaf	GCF_002277325	3
GCF_002277365.fna	leaf	GCF_002277365	4
GCF_002277385.fna	leaf	GCF_002277385	2
GCF_002277405.fna	leaf	GCF_002277405	4
GCF_002277435.fna	leaf	GCF_002277435	4
GCF_002277485.fna	leaf	GCF_002277485	3
GCF_002277515.fna	leaf	GCF_002277515	3
GCF_002277605.fna	leaf	GCF_002277605	4
GCF_002277655.fna	leaf	GCF_002277655	4
GCF_002277705.fna	leaf	GCF_002277705	3
GCF_002277715.fna	leaf	GCF_002277715	3
GCF_002288625.fna	leaf	GCF_002288625	2
GCF_002416345.fna	leaf	GCF_002416345	1
GCF_002416375.fna	leaf	GCF_002416375	1
GCF_002416435.fna	leaf	GCF_002416435	1
GCF_002416475.fna	leaf	GCF_002416475	1
GCF_002634325.fna	leaf	GCF_002634325	5
GCF_002634345.fna	leaf	GCF_002634345	2
GCF_002724085.fna	leaf	GCF_002724085	33
GCF_002753915.fna	leaf	GCF_002753915	31
GCF_002762095.fna	leaf	GCF_002762095	1
GCF_002762115.fna	leaf	GCF_002762115	2
GCF_002762155.fna	leaf	GCF_002762155	14
GCF_002762495.fna	leaf	GCF_002762495	8
GCF_002762505.fna	leaf	GCF_002762505	1
GCF_002762535.fna	leaf	GCF_002762535	4
GCF_002762545.fna	leaf	GCF_002762545	4
GCF_002803655.fna	leaf	GCF_002803655	1
GCF_002837005.fna	leaf	GCF_002837005	2
GCF_002837955.fna	leaf	GCF_002837955	3
GCF_002837985.fna	leaf	GCF_002837985	1
GCF_002838005.fna	leaf	GCF_002838005	5
GCF_002838015.fna	leaf	GCF_002838015	8
GCF_002838025.fna	leaf	GCF_002838025	2066
GCF_002843665.fna	leaf	GCF_002843665	2
GCF_002863545.fna	leaf	GCF_002863545	9
GCF_002927895.fna	leaf	GCF_002927895	290
GCF_002947415.fna	leaf	GCF_002947415	1
GCF_002948475.fna	leaf	GCF_002948475	3
GCF_002950415.fna	leaf	GCF_002950415	271
GCF_002950425.fna	leaf	GCF_002950425	11
GCF_002950455.fna	leaf	GCF_002950455	2
GCF_002950495.fna	leaf	GCF_002950495	5
GCF_002950515.fna	leaf	GCF_002950515	10
GCF_002950525.fna	leaf	GCF_002950525	4
GCF_002950545.fna	leaf	GCF_002950545	6
GCF_002950595.fna	leaf	GCF_002950595	13
GCF_002950615.fna	leaf	GCF_002950615	14
GCF_002950625.fna	leaf	GCF_002950625	2
GCF_002950655.fna	leaf	GCF_002950655	5
GCF_002950675.fna	leaf	GCF_002950675	15
GCF_002950715.fna	leaf	GCF_002950715	11
GCF_002950725.fna	leaf	GCF_002950725	3
GCF_002950755.fna	leaf	GCF_002950755	9
GCF_002950795.fna	leaf	GCF_002950795	5
GCF_002950815.fna	leaf	GCF_002950815	11
GCF_002950825.fna	leaf	GCF_002950825	2
GCF_002950855.fna	leaf	GCF_002950855	32
GCF_002950895.fna	leaf	GCF_002950895	5
GCF_002950915.fna	leaf	GCF_002950915	14
GCF_002950925.fna	leaf	GCF_002950925	48
GCF_002950975.fna	leaf	GCF_002950975	16
GCF_002950995.fna	leaf	GCF_002950995	3
GCF_002951015.fna	leaf	GCF_002951015	7
GCF_002951055.fna	leaf	GCF_002951055	32
GCF_002951075.fna	leaf	GCF_002951075	9
GCF_002951095.fna	leaf	GCF_002951095	12
GCF_002951135.fna	leaf	GCF_002951135	13
GCF_002951155.fna	leaf	GCF_002951155	9
GCF_002951175.fna	leaf	GCF_002951175	6
GCF_002951215.fna	leaf	GCF_002951215	22
GCF_002951235.fna	leaf	GCF_002951235	12
GCF_002951255.fna	leaf	GCF_002951255	1
GCF_002951275.fna	leaf	GCF_002951275	12
GCF_002951315.fna	leaf	GCF_002951315	10
GCF_002951335.fna	leaf	GCF_002951335	37
GCF_002951345.fna	leaf	GCF_002951345	10
GCF_002951375.fna	leaf	GCF_002951375	26
GCF_002951415.fna	leaf	GCF_002951415	2
GCF_002951435.fna	leaf	GCF_002951435	2
GCF_002992205.fna	leaf	GCF_002992205	193
GCF_002992225.fna	leaf	GCF_002992225	88
GCF_002992235.fna	leaf	GCF_002992235	105
GCF_002992255.fna	leaf	GCF_002992255	151
GCF_002992285.fna	leaf	GCF_002992285	278
GCF_002992305.fna	leaf	GCF_002992305	200
GCF_002992325.fna	leaf	GCF_002992325	66
GCF_002992345.fna	leaf	GCF_002992345	83
GCF_002992365.fna	leaf	GCF_002992365	82
GCF_002992385.fna	leaf	GCF_002992385	153
GCF_002992405.fna	leaf	GCF_002992405	80
GCF_002992425.fna	leaf	GCF_002992425	71
GCF_002992445.fna	leaf	GCF_002992445	98
GCF_002992465.fna	leaf	GCF_002992465	224
GCF_002992485.fna	leaf	GCF_002992485	85
GCF_002992505.fna	leaf	GCF_002992505	79
GCF_002992525.fna	leaf	GCF_002992525	79
GCF_002992545.fna	leaf	GCF_002992545	92
GCF_002992585.fna	leaf	GCF_002992585	78
GCF_002992605.fna	leaf	GCF_002992605	100
GCF_002992665.fna	leaf	GCF_002992665	77
GCF_002992685.fna	leaf	GCF_002992685	287
GCF_002992705.fna	leaf	GCF_002992705	98
GCF_002992715.fna	leaf	GCF_002992715	178
GCF_002992745.fna	leaf	GCF_002992745	95
GCF_002992765.fna	leaf	GCF_002992765	217
GCF_002992775.fna	leaf	GCF_002992775	94
GCF_002992805.fna	leaf	GCF_002992805	128
GCF_002992825.fna	leaf	GCF_002992825	91
GCF_002992845.fna	leaf	GCF_002992845	100
GCF_002992865.fna	leaf	GCF_002992865	144
GCF_002992875.fna	leaf	GCF_002992875	53
GCF_002992905.fna	leaf	GCF_002992905	120
GCF_002996805.fna	leaf	GCF_002996805	1
GCF_002999195.fna	leaf	GCF_002999195	548
GCF_003006875.fna	leaf	GCF_003006875	5
GCF_003006885.fna	leaf	GCF_003006885	8
GCF_003006995.fna	leaf	GCF_003006995	7
GCF_003007015.fna	leaf	GCF_003007015	2
GCF_003007025.fna	leaf	GCF_003007025	3
GCF_003007065.fna	leaf	GCF_003007065	5
GCF_003007115.fna	leaf	GCF_003007115	2
GCF_003007135.fna	leaf	GCF_003007135	5
GCF_003007145.fna	leaf	GCF_003007145	1102
GCF_003007215.fna	leaf	GCF_003007215	2
GCF_003007275.fna	leaf	GCF_003007275	2977
GCF_003007355.fna	leaf	GCF_003007355	2
GCF_003007395.fna	leaf	GCF_003007395	1
GCF_003007455.fna	leaf	GCF_003007455	125
GCF_003007485.fna	leaf	GCF_003007485	2
GCF_003007515.fna	leaf	GCF_003007515	2
GCF_003007535.fna	leaf	GCF_003007535	3
GCF_003007585.fna	leaf	GCF_003007585	16
GCF_003007615.fna	leaf	GCF_003007615	6
GCF_003007635.fna	leaf	GCF_003007635	5
GCF_003007655.fna	leaf	GCF_003007655	8
GCF_003020225.fna	leaf	GCF_003020225	1
GCF_003020265.fna	leaf	GCF_003020265	22
GCF_003020275.fna	leaf	GCF_003020275	6
GCF_003020285.fna	leaf	GCF_003020285	1
GCF_003020325.fna	leaf	GCF_003020325	80
GCF_003020345.fna	leaf	GCF_003020345	15
GCF_003020365.fna	leaf	GCF_003020365	7
GCF_003020385.fna	leaf	GCF_003020385	6
GCF_003020405.fna	leaf	GCF_003020405	5
GCF_003020415.fna	leaf	GCF_003020415	2
GCF_003020445.fna	leaf	GCF_003020445	10
GCF_003020455.fna	leaf	GCF_003020455	1
GCF_003020485.fna	leaf	GCF_003020485	2
GCF_003020505.fna	leaf	GCF_003020505	3
GCF_003020525.fna	leaf	GCF_003020525	11
GCF_003020545.fna	leaf	GCF_003020545	2
GCF_003020565.fna	leaf	GCF_003020565	27
GCF_003020575.fna	leaf	GCF_003020575	22
GCF_003038935.fna	leaf	GCF_003038935	1
GCF_003038965.fna	leaf	GCF_003038965	3
GCF_003039035.fna	leaf	GCF_003039035	2
GCF_003039055.fna	leaf	GCF_003039055	2
GCF_003039115.fna	leaf	GCF_003039115	3
GCF_003039135.fna	leaf	GCF_003039135	2
GCF_003039175.fna	leaf	GCF_003039175	3
GCF_003039195.fna	leaf	GCF_003039195	1
GCF_003039215.fna	leaf	GCF_003039215	2
GCF_003039275.fna	leaf	GCF_003039275	2
GCF_003039295.fna	leaf	GCF_003039295	6
GCF_003039335.fna	leaf	GCF_003039335	3
GCF_003039375.fna	leaf	GCF_003039375	2
GCF_003039395.fna	leaf	GCF_003039395	1
GCF_003052285.fna	leaf	GCF_003052285	11
GCF_003056465.fna	leaf	GCF_003056465	16
GCF_003056475.fna	leaf	GCF_003056475	1
GCF_003056505.fna	leaf	GCF_003056505	1
GCF_003072095.fna	leaf	GCF_003072095	1
GCF_003181015.fna	leaf	GCF_003181015	16
GCF_003183965.fna	leaf	GCF_003183965	6
GCF_003194535.fna	leaf	GCF_003194535	7
GCF_003202135.fna	leaf	GCF_003202135	8
GCF_003264255.fna	leaf	GCF_003264255	3
GCF_003264295.fna	leaf	GCF_003264295	3
GCF_003288775.fna	leaf	GCF_003288775	6
GCF_003325575.fna	leaf	GCF_003325575	5
GCF_003325635.fna	leaf	GCF_003325635	251
GCF_003325665.fna	leaf	GCF_003325665	3
GCF_003332235.fna	leaf	GCF_003332235	1
GCF_003335945.fna	leaf	GCF_003335945	1383
GCF_003335955.fna	leaf	GCF_003335955	6251
GCF_003336005.fna	leaf	GCF_003336005	20
GCF_003336035.fna	leaf	GCF_003336035	198
GCF_003336075.fna	leaf	GCF_003336075	17
GCF_003336085.fna	leaf	GCF_003336085	15
GCF_003336155.fna	leaf	GCF_003336155	33
GCF_003345795.fna	leaf	GCF_003345795	19
GCF_003345805.fna	leaf	GCF_003345805	3
GCF_003345835.fna	leaf	GCF_003345835	84
GCF_003345845.fna	leaf	GCF_003345845	66
GCF_003345855.fna	leaf	GCF_003345855	99
GCF_003345915.fna	leaf	GCF_003345915	49
GCF_003345965.fna	leaf	GCF_003345965	360
GCF_003345995.fna	leaf	GCF_003345995	4
GCF_003346005.fna	leaf	GCF_003346005	30
GCF_003347295.fna	leaf	GCF_003347295	2
GCF_003347325.fna	leaf	GCF_003347325	2
GCF_003347375.fna	leaf	GCF_003347375	157
GCF_003347385.fna	leaf	GCF_003347385	1
GCF_003347395.fna	leaf	GCF_003347395	4
GCF_003347435.fna	leaf	GCF_003347435	5
GCF_003352485.fna	leaf	GCF_003352485	19
GCF_003352495.fna	leaf	GCF_003352495	8
GCF_003352525.fna	leaf	GCF_003352525	647
GCF_003352535.fna	leaf	GCF_003352535	7
GCF_003352595.fna	leaf	GCF_003352595	18
GCF_003352605.fna	leaf	GCF_003352605	303
GCF_003352615.fna	leaf	GCF_003352615	355
GCF_003352665.fna	leaf	GCF_003352665	13
GCF_003352675.fna	leaf	GCF_003352675	1106
GCF_003352685.fna	leaf	GCF_003352685	4
GCF_003352725.fna	leaf	GCF_003352725	10
GCF_003352735.fna	leaf	GCF_003352735	18
GCF_003355585.fna	leaf	GCF_003355585	1
GCF_003355605.fna	leaf	GCF_003355605	1
GCF_003355785.fna	leaf	GCF_003355785	4
GCF_003355795.fna	leaf	GCF_003355795	1
GCF_003355845.fna	leaf	GCF_003355845	1
GCF_003355865.fna	leaf	GCF_003355865	3
GCF_003355875.fna	leaf	GCF_003355875	1
GCF_003355885.fna	leaf	GCF_003355885	2
GCF_003355915.fna	leaf	GCF_003355915	1
GCF_003355965.fna	leaf	GCF_003355965	3
GCF_003356045.fna	leaf	GCF_003356045	2
GCF_003356055.fna	leaf	GCF_003356055	2
GCF_003356085.fna	leaf	GCF_003356085	3
GCF_003356105.fna	leaf	GCF_003356105	3
GCF_003356155.fna	leaf	GCF_003356155	1
GCF_003356265.fna	leaf	GCF_003356265	1
GCF_003356285.fna	leaf	GCF_003356285	1
GCF_003356315.fna	leaf	GCF_003356315	1
GCF_003356425.fna	leaf	GCF_003356425	1
GCF_003356505.fna	leaf	GCF_003356505	1
GCF_003356525.fna	leaf	GCF_003356525	1
GCF_003356565.fna	leaf	GCF_003356565	2
GCF_003356575.fna	leaf	GCF_003356575	17
GCF_003356725.fna	leaf	GCF_003356725	1
GCF_003356745.fna	leaf	GCF_003356745	1
GCF_003356765.fna	leaf	GCF_003356765	2
GCF_003356815.fna	leaf	GCF_003356815	1
GCF_003356925.fna	leaf	GCF_003356925	2
GCF_003356945.fna	leaf	GCF_003356945	4
GCF_003356965.fna	leaf	GCF_003356965	2
GCF_003356975.fna	leaf	GCF_003356975	3
GCF_003357005.fna	leaf	GCF_003357005	1
GCF_003357025.fna	leaf	GCF_003357025	2
GCF_003357035.fna	leaf	GCF_003357035	2
GCF_003357045.fna	leaf	GCF_003357045	1
GCF_003357085.fna	leaf	GCF_003357085	1
GCF_003516005.fna	leaf	GCF_003516005	14
GCF_003522785.fna	leaf	GCF_003522785	79
GCF_003522845.fna	leaf	GCF_003522845	3356
GCF_003522885.fna	leaf	GCF_003522885	1124
GCF_003615305.fna	leaf	GCF_003615305	10
GCF_003627405.fna	leaf	GCF_003627405	11
GCF_003627455.fna	leaf	GCF_003627455	16
GCF_003627465.fna	leaf	GCF_003627465	8
GCF_003627515.fna	leaf	GCF_003627515	4
GCF_003670075.fna	leaf	GCF_003670075	7
GCF_003711855.fna	leaf	GCF_003711855	5
GCF_003711885.fna	leaf	GCF_003711885	13
GCF_003711895.fna	leaf	GCF_003711895	37
GCF_003711945.fna	leaf	GCF_003711945	9
GCF_003711985.fna	leaf	GCF_003711985	11
GCF_003843745.fna	leaf	GCF_003843745	11
GCF_003863935.fna	leaf	GCF_003863935	55
GCF_003931755.fna	leaf	GCF_003931755	2
GCF_003931775.fna	leaf	GCF_003931775	2
GCF_003939465.fna	leaf	GCF_003939465	1
GCF_003939505.fna	leaf	GCF_003939505	2
GCF_003939525.fna	leaf	GCF_003939525	1278
GCF_003939545.fna	leaf	GCF_003939545	1
GCF_003939655.fna	leaf	GCF_003939655	1
GCF_003940075.fna	leaf	GCF_003940075	205
GCF_003940325.fna	leaf	GCF_003940325	13
GCF_003940865.fna	leaf	GCF_003940865	5
GCF_003940915.fna	leaf	GCF_003940915	4
GCF_003941015.fna	leaf	GCF_003941015	1
GCF_003941085.fna	leaf	GCF_003941085	1
GCF_003941185.fna	leaf	GCF_003941185	6
GCF_003941195.fna	leaf	GCF_003941195	1
GCF_003941205.fna	leaf	GCF_003941205	1
GCF_003941245.fna	leaf	GCF_003941245	12
GCF_003941255.fna	leaf	GCF_003941255	1
GCF_003941285.fna	leaf	GCF_003941285	2
GCF_003941315.fna	leaf	GCF_003941315	12
GCF_003941325.fna	leaf	GCF_003941325	2
GCF_003941385.fna	leaf	GCF_003941385	4
GCF_003941405.fna	leaf	GCF_003941405	2
GCF_003941415.fna	leaf	GCF_003941415	2
GCF_003941425.fna	leaf	GCF_003941425	1
GCF_003941485.fna	leaf	GCF_003941485	3
GCF_003941505.fna	leaf	GCF_003941505	27
GCF_003941515.fna	leaf	GCF_003941515	5
GCF_003941545.fna	leaf	GCF_003941545	11
GCF_003941625.fna	leaf	GCF_003941625	3
GCF_003941645.fna	leaf	GCF_003941645	1
GCF_003941685.fna	leaf	GCF_003941685	4
GCF_003941695.fna	leaf	GCF_003941695	16
GCF_003941715.fna	leaf	GCF_003941715	1
GCF_003941735.fna	leaf	GCF_003941735	1
GCF_003941755.fna	leaf	GCF_003941755	3
GCF_003941785.fna	leaf	GCF_003941785	10
GCF_003941795.fna	leaf	GCF_003941795	7
GCF_003941815.fna	leaf	GCF_003941815	6
GCF_003947855.fna	leaf	GCF_003947855	77
GCF_003948145.fna	leaf	GCF_003948145	6
GCF_003948175.fna	leaf	GCF_003948175	1
GCF_003948185.fna	leaf	GCF_003948185	3
GCF_003948225.fna	leaf	GCF_003948225	1
GCF_003948425.fna	leaf	GCF_003948425	13
GCF_003948455.fna	leaf	GCF_003948455	1
GCF_003948465.fna	leaf	GCF_003948465	19
GCF_003948505.fna	leaf	GCF_003948505	1
GCF_003948605.fna	leaf	GCF_003948605	1
GCF_003948645.fna	leaf	GCF_003948645	1
GCF_003948695.fna	leaf	GCF_003948695	3
GCF_003948785.fna	leaf	GCF_003948785	11
GCF_003948795.fna	leaf	GCF_003948795	2
GCF_003948805.fna	leaf	GCF_003948805	1
GCF_003948875.fna	leaf	GCF_003948875	3
GCF_003948885.fna	leaf	GCF_003948885	1
GCF_003948995.fna	leaf	GCF_003948995	17
GCF_003949025.fna	leaf	GCF_003949025	5
GCF_003949075.fna	leaf	GCF_003949075	19
GCF_003949175.fna	leaf	GCF_003949175	15
GCF_003949225.fna	leaf	GCF_003949225	1
GCF_003949275.fna	leaf	GCF_003949275	1
GCF_003949295.fna	leaf	GCF_003949295	13
GCF_003949365.fna	leaf	GCF_003949365	4
GCF_003949425.fna	leaf	GCF_003949425	6
GCF_003949485.fna	leaf	GCF_003949485	15
GCF_003949555.fna	leaf	GCF_003949555	1
GCF_003949575.fna	leaf	GCF_003949575	9
GCF_003949595.fna	leaf	GCF_003949595	1
GCF_003949615.fna	leaf	GCF_003949615	10
GCF_003949635.fna	leaf	GCF_003949635	10
GCF_003949655.fna	leaf	GCF_003949655	1
GCF_003949765.fna	leaf	GCF_003949765	8
GCF_003949935.fna	leaf	GCF_003949935	5
GCF_003953975.fna	leaf	GCF_003953975	36
GCF_003953985.fna	leaf	GCF_003953985	24
GCF_003954005.fna	leaf	GCF_003954005	12
GCF_003954085.fna	leaf	GCF_003954085	4
GCF_003954095.fna	leaf	GCF_003954095	9
GCF_003954105.fna	leaf	GCF_003954105	4
GCF_003954115.fna	leaf	GCF_003954115	6
GCF_003954175.fna	leaf	GCF_003954175	4499
GCF_003954215.fna	leaf	GCF_003954215	28
GCF_003954235.fna	leaf	GCF_003954235	6
GCF_003954275.fna	leaf	GCF_003954275	11
GCF_003954315.fna	leaf	GCF_003954315	4
GCF_003954365.fna	leaf	GCF_003954365	40
GCF_003954415.fna	leaf	GCF_003954415	9
GCF_003954595.fna	leaf	GCF_003954595	397
GCF_003954795.fna	leaf	GCF_003954795	145
GCF_003954845.fna	leaf	GCF_003954845	17
GCF_003954905.fna	leaf	GCF_003954905	2
GCF_003955235.fna	leaf	GCF_003955235	5
GCF_003955385.fna	leaf	GCF_003955385	6
GCF_003955435.fna	leaf	GCF_003955435	3
GCF_003955485.fna	leaf	GCF_003955485	21
GCF_003965825.fna	leaf	GCF_003965825	1
GCF_003984795.fna	leaf	GCF_003984795	4
GCF_004101685.fna	leaf	GCF_004101685	2
GCF_004101705.fna	leaf	GCF_004101705	1
GCF_004101745.fna	leaf	GCF_004101745	1
GCF_004101965.fna	leaf	GCF_004101965	8
GCF_004136355.fna	leaf	GCF_004136355	1586
GCF_004136905.fna	leaf	GCF_004136905	1
GCF_004136925.fna	leaf	GCF_004136925	1
GCF_004152945.fna	leaf	GCF_004152945	1
GCF_004168615.fna	leaf	GCF_004168615	1
GCF_004209675.fna	leaf	GCF_004209675	2
GCF_004209715.fna	leaf	GCF_004209715	457
GCF_004296275.fna	leaf	GCF_004296275	327
GCF_004347305.fna	leaf	GCF_004347305	15
GCF_004357075.fna	leaf	GCF_004357075	5
GCF_004357085.fna	leaf	GCF_004357085	6
GCF_004357095.fna	leaf	GCF_004357095	10
GCF_004357105.fna	leaf	GCF_004357105	89
GCF_004357125.fna	leaf	GCF_004357125	1
GCF_004357175.fna	leaf	GCF_004357175	1
GCF_004357295.fna	leaf	GCF_004357295	2
GCF_004378285.fna	leaf	GCF_004378285	89
GCF_004378525.fna	leaf	GCF_004378525	1
GCF_004378535.fna	leaf	GCF_004378535	1
GCF_004378625.fna	leaf	GCF_004378625	1
GCF_004799205.fna	leaf	GCF_004799205	15
GCF_005280375.fna	leaf	GCF_005280375	11
GCF_005280695.fna	leaf	GCF_005280695	7
GCF_005280715.fna	leaf	GCF_005280715	4
GCF_005671375.fna	leaf	GCF_005671375	3
GCF_005784525.fna	leaf	GCF_005784525	1
GCF_005784575.fna	leaf	GCF_005784575	1
GCF_005784585.fna	leaf	GCF_005784585	4
GCF_005784745.fna	leaf	GCF_005784745	1
GCF_005784755.fna	leaf	GCF_005784755	1
GCF_005784785.fna	leaf	GCF_005784785	3
GCF_005784795.fna	leaf	GCF_005784795	1
GCF_005784835.fna	leaf	GCF_005784835	317
GCF_005784875.fna	leaf	GCF_005784875	3
GCF_005784965.fna	leaf	GCF_005784965	315
GCF_005784985.fna	leaf	GCF_005784985	5
GCF_005785025.fna	leaf	GCF_005785025	315
GCF_005785185.fna	leaf	GCF_005785185	1
GCF_005785305.fna	leaf	GCF_005785305	2
GCF_005785385.fna	leaf	GCF_005785385	5145
GCF_005785415.fna	leaf	GCF_005785415	316
GCF_005785445.fna	leaf	GCF_005785445	316
GCF_005785545.fna	leaf	GCF_005785545	180
GCF_005785555.fna	leaf	GCF_005785555	316
GCF_005785575.fna	leaf	GCF_005785575	317
GCF_005785605.fna	leaf	GCF_005785605	317
GCF_005785665.fna	leaf	GCF_005785665	19777
GCF_005785675.fna	leaf	GCF_005785675	316
GCF_005785695.fna	leaf	GCF_005785695	1
GCF_005785745.fna	leaf	GCF_005785745	2
GCF_005785765.fna	leaf	GCF_005785765	1
GCF_005785775.fna	leaf	GCF_005785775	2
GCF_005785785.fna	leaf	GCF_005785785	185
GCF_005785815.fna	leaf	GCF_005785815	1
GCF_005785845.fna	leaf	GCF_005785845	3
GCF_005785865.fna	leaf	GCF_005785865	180
GCF_005785875.fna	leaf	GCF_005785875	2
GCF_005785885.fna	leaf	GCF_005785885	2
GCF_005785895.fna	leaf	GCF_005785895	1
GCF_005785945.fna	leaf	GCF_005785945	1
GCF_005785965.fna	leaf	GCF_005785965	1
GCF_005785985.fna	leaf	GCF_005785985	317
GCF_005785995.fna	leaf	GCF_005785995	317
GCF_005786005.fna	leaf	GCF_005786005	317
GCF_005786015.fna	leaf	GCF_005786015	316
GCF_005786065.fna	leaf	GCF_005786065	318
GCF_005786205.fna	leaf	GCF_005786205	490
GCF_005786225.fna	leaf	GCF_005786225	1
GCF_005786235.fna	leaf	GCF_005786235	2
GCF_005786285.fna	leaf	GCF_005786285	486
GCF_005786305.fna	leaf	GCF_005786305	486
GCF_005786315.fna	leaf	GCF_005786315	486
GCF_005786335.fna	leaf	GCF_005786335	1
GCF_005786365.fna	leaf	GCF_005786365	487
GCF_005786375.fna	leaf	GCF_005786375	2
GCF_005786405.fna	leaf	GCF_005786405	2
GCF_005786425.fna	leaf	GCF_005786425	2
GCF_005786545.fna	leaf	GCF_005786545	487
GCF_005786585.fna	leaf	GCF_005786585	1
GCF_005786595.fna	leaf	GCF_005786595	487
GCF_005819085.fna	leaf	GCF_005819085	5
GCF_005819095.fna	leaf	GCF_005819095	2
GCF_005819115.fna	leaf	GCF_005819115	1
GCF_005819135.fna	leaf	GCF_005819135	3
GCF_005819175.fna	leaf	GCF_005819175	2324
GCF_005819205.fna	leaf	GCF_005819205	11
GCF_005819215.fna	leaf	GCF_005819215	46
GCF_005819225.fna	leaf	GCF_005819225	159
GCF_005819265.fna	leaf	GCF_005819265	5
GCF_005819305.fna	leaf	GCF_005819305	8
GCF_005819325.fna	leaf	GCF_005819325	7
GCF_005819375.fna	leaf	GCF_005819375	3698
GCF_005819405.fna	leaf	GCF_005819405	3169
GCF_005819415.fna	leaf	GCF_005819415	13
GCF_005819425.fna	leaf	GCF_005819425	153
