sequence	start	end	source_line
NC_017847.1	3125061	3125061	3854
NC_017847.1	3126119	3126182	3855
NC_017847.1	3126184	3126185	3856
NC_017847.1	3126189	3126189	3857
NC_017847.1	3141471	3141619	3858
NC_017847.1	3141621	3141625	3859
NC_017847.1	3141627	3141630	3860
NC_017847.1	3143561	3143561	3861
NC_017847.1	3143615	3143615	3862
NC_017847.1	3143618	3143618	3863
NC_017847.1	3146012	3146062	3864
NC_017847.1	3146115	3146115	3865
NC_017847.1	3146120	3146270	3866
NC_017847.1	3150964	3177734	3867
NC_017847.1	3177808	3177960	3868
NC_017847.1	3178003	3178003	3869
NC_017847.1	3178006	3178009	3870
NC_017847.1	3178018	3178052	3871
NC_017847.1	3178061	3178061	3872
NC_017847.1	3178446	3178452	3873
NC_017847.1	3178454	3178458	3874
NC_017847.1	3178460	3178460	3875
NC_017847.1	3178465	3178465	3876
NC_017847.1	3178467	3178467	3877
NC_017847.1	3178470	3178473	3878
NC_017847.1	3178475	3178475	3879
NC_017847.1	3178494	3178501	3880
NC_017847.1	3178669	3178669	3881
NC_017847.1	3178683	3178684	3882
NC_017847.1	3178713	3178944	3883
NC_017847.1	3179300	3179340	3884
NC_017847.1	3179347	3179348	3885
NC_017847.1	3179352	3179355	3886
NC_017847.1	3179357	3179357	3887
NC_017847.1	3179359	3179360	3888
NC_017847.1	3179367	3179367	3889
NC_017847.1	3179470	3179470	3890
NC_017847.1	3179485	3179979	3891
NC_017847.1	3180459	3180541	3892
NC_017847.1	3180873	3185612	3893
NC_017847.1	3188426	3188426	3894
NC_017847.1	3188509	3188739	3895
NC_017847.1	3188754	3188754	3896
NC_017847.1	3188757	3188757	3897
NC_017847.1	3188759	3188759	3898
NC_017847.1	3188761	3188761	3899
NC_017847.1	3188763	3188763	3900
NC_017847.1	3188765	3188765	3901
NC_017847.1	3188768	3188768	3902
NC_017847.1	3188772	3188772	3903
NC_017847.1	3188774	3188774	3904
NC_017847.1	3188776	3188788	3905
NC_017847.1	3188791	3188791	3906
NC_017847.1	3188802	3188803	3907
NC_017847.1	3188806	3188808	3908
NC_017847.1	3188851	3188852	3909
NC_017847.1	3188887	3188889	3910
NC_017847.1	3188893	3188893	3911
NC_017847.1	3188897	3188897	3912
NC_017847.1	3189444	3189444	3913
NC_017847.1	3189461	3189697	3914
NC_017847.1	3189699	3189699	3915
NC_017847.1	3191340	3191538	3916
NC_017847.1	3191688	3191696	3917
NC_017847.1	3192508	3192694	3918
NC_017847.1	3192798	3192799	3919
NC_017847.1	3194200	3194201	3920
NC_017847.1	3194203	3194261	3921
NC_017847.1	3194296	3194296	3922
NC_017847.1	3195787	3195830	3923
NC_017847.1	3199431	3199431	3924
NC_017847.1	3207312	3207358	3925
NC_017847.1	3208381	3208416	3926
NC_017847.1	3209828	3209829	3927
NC_017847.1	3210998	3212109	3928
NC_017847.1	3215099	3215100	3929
NC_017847.1	3215340	3215340	3930
NC_017847.1	3215345	3215351	3931
NC_017847.1	3215353	3215353	3932
NC_017847.1	3215355	3215355	3933
NC_017847.1	3215357	3215357	3934
NC_017847.1	3215360	3215360	3935
NC_017847.1	3215362	3215362	3936
NC_017847.1	3217679	3217843	3937
NC_017847.1	3218481	3218482	3938
NC_017847.1	3218503	3218503	3939
NC_017847.1	3219439	3219439	3940
NC_017847.1	3220413	3220525	3941
NC_017847.1	3220535	3220535	3942
NC_017847.1	3220540	3220540	3943
NC_017847.1	3220657	3220732	3944
NC_017847.1	3221899	3221900	3945
NC_017847.1	3225888	3225888	3946
NC_017847.1	3227748	3229662	3947
NC_017847.1	3230157	3230157	3948
NC_017847.1	3230601	3235790	3949
NC_017847.1	3235828	3235830	3950
NC_017847.1	3236319	3237122	3951
NC_017847.1	3237130	3237130	3952
NC_017847.1	3237954	3237993	3953
NC_017847.1	3242487	3242672	3954
NC_017847.1	3244532	3250640	3955
NC_017847.1	3254552	3254648	3956
NC_017847.1	3255015	3255016	3957
NC_017847.1	3255147	3255148	3958
NC_017847.1	3255150	3255179	3959
NC_017847.1	3255182	3255182	3960
NC_017847.1	3255669	3255669	3961
NC_017847.1	3255677	3255677	3962
NC_017847.1	3260114	3260114	3963
NC_017847.1	3261629	3261637	3964
NC_017847.1	3265180	3265188	3965
NC_017847.1	3265191	3265192	3966
NC_017847.1	3272131	3272131	3967
NC_017847.1	3272133	3272310	3968
NC_017847.1	3272313	3272313	3969
NC_017847.1	3272316	3272316	3970
NC_017847.1	3272622	3272971	3971
NC_017847.1	3277779	3278976	3972
NC_017847.1	3279678	3279749	3973
NC_017847.1	3281092	3281136	3974
NC_017847.1	3281191	3281198	3975
NC_017847.1	3282419	3282420	3976
NC_017847.1	3285114	3285114	3977
NC_017847.1	3285116	3285118	3978
NC_017847.1	3285124	3285163	3979
NC_017847.1	3285166	3285167	3980
NC_017847.1	3285597	3285597	3981
NC_017847.1	3293867	3293870	3982
NC_017847.1	3303055	3303063	3983
NC_017847.1	3304391	3304399	3984
NC_017847.1	3307215	3307215	3985
NC_017847.1	3310354	3310355	3986
NC_017847.1	3310950	3310958	3987
NC_017847.1	3313183	3313189	3988
NC_017847.1	3314260	3314344	3989
NC_017847.1	3314346	3314346	3990
NC_017847.1	3315689	3315689	3991
NC_017847.1	3315692	3315700	3992
NC_017847.1	3315841	3315841	3993
NC_017847.1	3315844	3315844	3994
NC_017847.1	3315847	3315951	3995
NC_017847.1	3315953	3315955	3996
NC_017847.1	3315959	3315959	3997
NC_017847.1	3315971	3315972	3998
NC_017847.1	3316930	3317693	3999
NC_017847.1	3325925	3327176	4000
NC_017847.1	3327184	3327184	4001
NC_017847.1	3327186	3327201	4002
NC_017847.1	3327213	3327231	4003
NC_017847.1	3327237	3327237	4004
NC_017847.1	3327244	3327244	4005
NC_017847.1	3327259	3327267	4006
NC_017847.1	3327372	3327379	4007
NC_017847.1	3327381	3327390	4008
NC_017847.1	3327575	3327575	4009
NC_017847.1	3327622	3327623	4010
NC_017847.1	3327626	3327627	4011
NC_017847.1	3327629	3327642	4012
NC_017847.1	3327644	3327714	4013
NC_017847.1	3327728	3328268	4014
NC_017847.1	3328271	3328271	4015
NC_017847.1	3330327	3330546	4016
NC_017847.1	3330549	3330549	4017
NC_017847.1	3330554	3330555	4018
NC_017847.1	3334180	3334431	4019
NC_017847.1	3334640	3334641	4020
NC_017847.1	3339508	3339513	4021
NC_017847.1	3340520	3340522	4022
NC_017847.1	3344986	3344993	4023
NC_017847.1	3345706	3345707	4024
NC_017847.1	3347683	3347683	4025
NC_017847.1	3348914	3348914	4026
NC_017847.1	3349319	3349322	4027
NC_017847.1	3349327	3349328	4028
NC_017847.1	3349432	3366416	4029
NC_017847.1	3370687	3370710	4030
NC_017847.1	3370763	3370770	4031
NC_017847.1	3370774	3370775	4032
NC_017847.1	3381539	3381597	4033
NC_017847.1	3381640	3381640	4034
NC_017847.1	3382471	3382471	4035
NC_017847.1	3382520	3382520	4036
NC_017847.1	3385491	3385492	4037
NC_017847.1	3385498	3385502	4038
NC_017847.1	3385504	3385505	4039
NC_017847.1	3387170	3387171	4040
NC_017847.1	3387186	3387192	4041
NC_017847.1	3392053	3392490	4042
NC_017847.1	3393868	3393868	4043
NC_017847.1	3396099	3396100	4044
NC_017847.1	3396105	3396105	4045
NC_017847.1	3396655	3396655	4046
NC_017847.1	3402980	3403318	4047
NC_017847.1	3403322	3403324	4048
NC_017847.1	3403517	3406508	4049
NC_017847.1	3406718	3406718	4050
NC_017847.1	3406765	3406766	4051
NC_017847.1	3407616	3407616	4052
NC_017847.1	3408522	3408523	4053
NC_017847.1	3410941	3411100	4054
NC_017847.1	3411629	3411868	4055
NC_017847.1	3411895	3411951	4056
NC_017847.1	3412913	3412913	4057
NC_017847.1	3412918	3412926	4058
NC_017847.1	3412928	3412950	4059
NC_017847.1	3412955	3412960	4060
NC_017847.1	3412963	3412984	4061
NC_017847.1	3412986	3412986	4062
NC_017847.1	3414489	3414528	4063
NC_017847.1	3416891	3416892	4064
NC_017847.1	3416894	3416894	4065
NC_017847.1	3416896	3416911	4066
NC_017847.1	3417395	3417407	4067
NC_017847.1	3417445	3419315	4068
NC_017847.1	3419425	3419429	4069
NC_017847.1	3421915	3422013	4070
NC_017847.1	3422106	3422106	4071
NC_017847.1	3422893	3422901	4072
NC_017847.1	3423654	3423654	4073
NC_017847.1	3423657	3423657	4074
NC_017847.1	3423664	3423664	4075
NC_017847.1	3425127	3425152	4076
NC_017847.1	3427313	3427313	4077
NC_017847.1	3427315	3427315	4078
NC_017847.1	3427326	3427365	4079
NC_017847.1	3427368	3427369	4080
NC_017847.1	3427371	3427372	4081
NC_017847.1	3431192	3431193	4082
NC_017847.1	3432666	3432672	4083
NC_017847.1	3434087	3434092	4084
NC_017847.1	3434143	3434144	4085
NC_017847.1	3436370	3436370	4086
NC_017847.1	3436735	3436743	4087
NC_017847.1	3438101	3438101	4088
NC_017847.1	3438103	3438193	4089
NC_017847.1	3438197	3438197	4090
NC_017847.1	3438200	3438219	4091
NC_017847.1	3440072	3440072	4092
NC_017847.1	3441519	3441521	4093
NC_017847.1	3442663	3442671	4094
NC_017847.1	3444564	3444572	4095
NC_017847.1	3445008	3445068	4096
NC_017847.1	3445092	3445092	4097
NC_017847.1	3445095	3445095	4098
NC_017847.1	3445097	3445353	4099
NC_017847.1	3445355	3445355	4100
NC_017847.1	3447966	3447972	4101
NC_017847.1	3448423	3448423	4102
NC_017847.1	3448447	3448447	4103
NC_017847.1	3449855	3449855	4104
NC_017847.1	3449861	3449861	4105
NC_017847.1	3449873	3449873	4106
NC_017847.1	3449877	3449877	4107
NC_017847.1	3449882	3449882	4108
NC_017847.1	3450006	3450008	4109
NC_017847.1	3450010	3450197	4110
NC_017847.1	3450524	3450578	4111
NC_017847.1	3451590	3451627	4112
NC_017847.1	3452896	3452896	4113
NC_017847.1	3452911	3452974	4114
NC_017847.1	3455475	3455477	4115
NC_017847.1	3457560	3457560	4116
NC_017847.1	3458791	3458791	4117
NC_017847.1	3459556	3459569	4118
NC_017847.1	3459571	3459696	4119
NC_017847.1	3459701	3459701	4120
NC_017847.1	3459756	3459764	4121
NC_017847.1	3464077	3464258	4122
NC_017847.1	3465483	3466473	4123
NC_017847.1	3466685	3466685	4124
NC_017847.1	3470183	3470184	4125
NC_017847.1	3470195	3470197	4126
NC_017847.1	3470213	3470350	4127
NC_017847.1	3470353	3470353	4128
NC_017847.1	3470608	3470608	4129
NC_017847.1	3472879	3472880	4130
NC_017847.1	3472910	3472910	4131
NC_017847.1	3474059	3474667	4132
NC_017847.1	3475532	3475841	4133
NC_017847.1	3476551	3476552	4134
NC_017847.1	3476558	3476559	4135
NC_017847.1	3477948	3477948	4136
NC_017847.1	3483304	3483386	4137
NC_017847.1	3485947	3486099	4138
NC_017847.1	3486121	3486121	4139
NC_017847.1	3487156	3487156	4140
NC_017847.1	3487963	3487964	4141
NC_017847.1	3487979	3487980	4142
NC_017847.1	3489738	3489738	4143
NC_017847.1	3491114	3491115	4144
NC_017847.1	3493750	3493860	4145
NC_017847.1	3495259	3495260	4146
NC_017847.1	3495658	3495659	4147
NC_017847.1	3496156	3496609	4148
NC_017847.1	3497145	3497145	4149
NC_017847.1	3497515	3497982	4150
NC_017847.1	3498697	3498697	4151
NC_017847.1	3502666	3502666	4152
NC_017847.1	3503323	3503323	4153
NC_017847.1	3506199	3506232	4154
NC_017847.1	3509497	3509499	4155
NC_017847.1	3509502	3509563	4156
NC_017847.1	3509594	3509594	4157
NC_017847.1	3509854	3509854	4158
NC_017847.1	3509901	3510139	4159
NC_017847.1	3517313	3517533	4160
NC_017847.1	3517535	3517537	4161
NC_017847.1	3517540	3517547	4162
NC_017847.1	3517550	3517570	4163
NC_017847.1	3517572	3517574	4164
NC_017847.1	3517576	3517584	4165
NC_017847.1	3517586	3517612	4166
NC_017847.1	3517614	3517614	4167
NC_017847.1	3517616	3517616	4168
NC_017847.1	3517619	3517619	4169
NC_017847.1	3517624	3517626	4170
NC_017847.1	3517628	3517629	4171
NC_017847.1	3517631	3517632	4172
NC_017847.1	3517636	3517636	4173
NC_017847.1	3517638	3517658	4174
NC_017847.1	3517665	3517666	4175
NC_017847.1	3517668	3517668	4176
NC_017847.1	3519569	3519645	4177
NC_017847.1	3523678	3523678	4178
NC_017847.1	3525444	3525580	4179
NC_017847.1	3527627	3527700	4180
NC_017847.1	3541553	3541553	4181
NC_017847.1	3541559	3541592	4182
NC_017847.1	3542912	3542913	4183
NC_017847.1	3546820	3546820	4184
NC_017847.1	3546825	3546825	4185
NC_017847.1	3546827	3546857	4186
NC_017847.1	3546862	3546971	4187
NC_017847.1	3547430	3547431	4188
NC_017847.1	3547433	3547477	4189
NC_017847.1	3550899	3551025	4190
NC_017847.1	3553816	3553816	4191
NC_017847.1	3554580	3554580	4192
NC_017847.1	3556123	3556211	4193
NC_017847.1	3558049	3558049	4194
NC_017847.1	3558051	3558052	4195
NC_017847.1	3558795	3559022	4196
NC_017847.1	3560448	3562959	4197
NC_017847.1	3566011	3566011	4198
NC_017847.1	3572205	3572261	4199
NC_017847.1	3573558	3573558	4200
NC_017847.1	3573572	3573572	4201
NC_017847.1	3573579	3573579	4202
NC_017847.1	3575180	3575228	4203
NC_017847.1	3576118	3576220	4204
NC_017847.1	3577827	3577828	4205
NC_017847.1	3581687	3581989	4206
NC_017847.1	3582140	3582854	4207
NC_017847.1	3583795	3584219	4208
NC_017847.1	3587726	3587767	4209
NC_017847.1	3588369	3589331	4210
NC_017847.1	3590029	3590029	4211
NC_017847.1	3590152	3590195	4212
NC_017847.1	3590400	3590401	4213
NC_017847.1	3592248	3592248	4214
NC_017847.1	3592252	3592252	4215
NC_017847.1	3592256	3592414	4216
NC_017847.1	3592416	3592417	4217
NC_017847.1	3593607	3593641	4218
NC_017847.1	3593651	3593651	4219
NC_017847.1	3594357	3594364	4220
NC_017847.1	3596654	3598562	4221
NC_017847.1	3600910	3600918	4222
NC_017847.1	3601636	3601644	4223
NC_017847.1	3601678	3601678	4224
NC_017847.1	3601682	3601741	4225
NC_017847.1	3602124	3602124	4226
NC_017847.1	3607653	3607653	4227
NC_017847.1	3610671	3610671	4228
NC_017847.1	3610676	3610676	4229
NC_017847.1	3610679	3610679	4230
NC_017847.1	3610763	3610764	4231
NC_017847.1	3610766	3610766	4232
NC_017847.1	3610769	3610769	4233
NC_017847.1	3610771	3610845	4234
NC_017847.1	3611182	3611184	4235
NC_017847.1	3614618	3615835	4236
NC_017847.1	3615897	3615897	4237
NC_017847.1	3616329	3616402	4238
NC_017847.1	3616482	3616484	4239
NC_017847.1	3623619	3624826	4240
NC_017847.1	3632195	3632196	4241
NC_017847.1	3632216	3632216	4242
NC_017847.1	3632379	3632379	4243
NC_017847.1	3632410	3632410	4244
NC_017847.1	3632422	3632465	4245
NC_017847.1	3633287	3633287	4246
NC_017847.1	3633291	3633335	4247
NC_017847.1	3633337	3633337	4248
NC_017847.1	3634690	3634766	4249
NC_017847.1	3634769	3634769	4250
NC_017847.1	3634771	3634771	4251
NC_017847.1	3636667	3636799	4252
NC_017847.1	3642772	3642773	4253
NC_017847.1	3649125	3649125	4254
NC_017847.1	3652687	3652821	4255
NC_017847.1	3655944	3655959	4256
NC_017847.1	3655961	3655962	4257
NC_017847.1	3665369	3665559	4258
NC_017847.1	3665798	3665798	4259
NC_017847.1	3665812	3665816	4260
NC_017847.1	3665822	3665823	4261
NC_017847.1	3665840	3665859	4262
NC_017847.1	3668579	3668579	4263
NC_017847.1	3668594	3668768	4264
NC_017847.1	3669476	3669477	4265
NC_017847.1	3670819	3670875	4266
NC_017847.1	3672577	3672577	4267
NC_017847.1	3672593	3672593	4268
NC_017847.1	3672607	3672607	4269
NC_017847.1	3672613	3672613	4270
NC_017847.1	3672615	3672615	4271
NC_017847.1	3672620	3672620	4272
NC_017847.1	3672660	3672660	4273
NC_017847.1	3672662	3672665	4274
NC_017847.1	3672673	3672677	4275
NC_017847.1	3672682	3717372	4276
NC_017847.1	3717391	3717391	4277
NC_017847.1	3718002	3718016	4278
NC_017847.1	3718605	3718938	4279
NC_017847.1	3719241	3719243	4280
NC_017847.1	3719245	3719245	4281
NC_017847.1	3719247	3720016	4282
NC_017847.1	3720197	3721392	4283
NC_017847.1	3721452	3721453	4284
NC_017847.1	3723036	3723036	4285
NC_017847.1	3723057	3723058	4286
NC_017847.1	3727416	3727416	4287
NC_017847.1	3732607	3732645	4288
NC_017847.1	3732647	3732683	4289
NC_017847.1	3736200	3736201	4290
NC_017847.1	3736765	3736890	4291
NC_017847.1	3740216	3740297	4292
NC_017847.1	3740746	3740756	4293
NC_017847.1	3740865	3740865	4294
NC_017847.1	3743294	3743295	4295
NC_017847.1	3744174	3744175	4296
NC_017847.1	3744177	3744242	4297
NC_017847.1	3744244	3744245	4298
NC_017847.1	3744247	3744248	4299
NC_017847.1	3744250	3744251	4300
NC_017847.1	3745022	3745091	4301
NC_017847.1	3745290	3745424	4302
NC_017847.1	3746024	3752014	4303
NC_017847.1	3752596	3752596	4304
NC_017847.1	3754162	3754215	4305
NC_017847.1	3754646	3755438	4306
NC_017847.1	3756340	3756341	4307
NC_017847.1	3760632	3760861	4308
NC_017847.1	3760864	3760866	4309
NC_017847.1	3762532	3762532	4310
NC_017847.1	3762534	3762600	4311
NC_017847.1	3764681	3764682	4312
NC_017847.1	3764684	3764688	4313
NC_017847.1	3764691	3764691	4314
NC_017847.1	3765347	3765347	4315
NC_017847.1	3765369	3765370	4316
NC_017847.1	3765952	3766007	4317
NC_017847.1	3766084	3766085	4318
NC_017847.1	3766090	3766101	4319
NC_017847.1	3766112	3766112	4320
NC_017847.1	3771878	3771879	4321
NC_017847.1	3777141	3777141	4322
NC_017847.1	3778209	3778260	4323
NC_017847.1	3780053	3780390	4324
NC_017847.1	3782583	3782585	4325
NC_017847.1	3785680	3785681	4326
NC_017847.1	3786259	3786425	4327
NC_017847.1	3786448	3786451	4328
NC_017847.1	3786973	3786981	4329
NC_017847.1	3788979	3789055	4330
NC_017847.1	3789080	3789080	4331
NC_017847.1	3790492	3790525	4332
NC_017847.1	3790546	3790546	4333
NC_017847.1	3791078	3791079	4334
NC_017847.1	3791831	3791831	4335
NC_017847.1	3792370	3792370	4336
NC_017847.1	3792524	3792601	4337
NC_017847.1	3792794	3792794	4338
NC_017847.1	3794367	3794368	4339
NC_017847.1	3794906	3823738	4340
NC_017847.1	3825645	3825648	4341
NC_017847.1	3825650	3825651	4342
NC_017847.1	3825744	3825939	4343
NC_017847.1	3829663	3829663	4344
NC_017847.1	3829861	3832498	4345
NC_017847.1	3832877	3832877	4346
NC_017847.1	3834051	3834051	4347
NC_017847.1	3838409	3838410	4348
NC_017847.1	3838412	3838412	4349
NC_017847.1	3838414	3838418	4350
NC_017847.1	3839725	3841361	4351
NC_017847.1	3842449	3842449	4352
NC_017847.1	3843263	3843263	4353
NC_017847.1	3843268	3843269	4354
NC_017847.1	3843271	3843276	4355
NC_017847.1	3843278	3855591	4356
NC_017847.1	3855820	3855821	4357
NC_017847.1	3855827	3855827	4358
NC_017847.1	3855932	3855932	4359
NC_017847.1	3855950	3855950	4360
NC_017847.1	3855957	3855978	4361
NC_017847.1	3855980	3855980	4362
NC_017847.1	3855982	3856558	4363
NC_017847.1	3857867	3857874	4364
NC_017847.1	3860322	3860388	4365
NC_017847.1	3860393	3860394	4366
NC_017847.1	3862054	3862355	4367
NC_017847.1	3863715	3863715	4368
NC_017847.1	3863737	3863737	4369
NC_017847.1	3865420	3865926	4370
NC_017847.1	3869537	3869859	4371
NC_017847.1	3871011	3894871	4372
NC_017847.1	3894892	3894897	4373
NC_017847.1	3894913	3894914	4374
NC_017847.1	3894922	3894923	4375
NC_017847.1	3895379	3895387	4376
NC_017847.1	3895711	3895712	4377
NC_017847.1	3896420	3896467	4378
NC_017847.1	3898707	3898707	4379
NC_017847.1	3899846	3899846	4380
NC_017847.1	3899848	3899849	4381
NC_017847.1	3899855	3899872	4382
NC_017847.1	3899874	3899874	4383
NC_017847.1	3899878	3899878	4384
NC_017847.1	3899884	3899885	4385
NC_017847.1	3899889	3902546	4386
NC_017847.1	3902604	3902604	4387
NC_017847.1	3902680	3902681	4388
NC_017847.1	3902702	3902703	4389
NC_017847.1	3903563	3903563	4390
NC_017847.1	3904751	3904751	4391
NC_017847.1	3905054	3905179	4392
NC_017847.1	3905825	3905868	4393
NC_017847.1	3905903	3905903	4394
NC_017847.1	3906924	3906985	4395
NC_017847.1	3906987	3906987	4396
NC_017847.1	3907126	3907126	4397
NC_017847.1	3907135	3907469	4398
NC_017847.1	3911170	3911312	4399
NC_017847.1	3913136	3913136	4400
NC_017847.1	3913138	3913412	4401
NC_017847.1	3917487	3917487	4402
NC_017847.1	3918335	3918336	4403
NC_017847.1	3918390	3918390	4404
NC_017847.1	3918393	3918393	4405
NC_017847.1	3918397	3918398	4406
NC_017847.1	3918400	3918400	4407
NC_017847.1	3918402	3918425	4408
NC_017847.1	3918431	3918433	4409
NC_017847.1	3918435	3918435	4410
NC_017847.1	3919213	3919214	4411
NC_017847.1	3921028	3921117	4412
NC_017847.1	3921122	3921122	4413
NC_017847.1	3921124	3921125	4414
NC_017847.1	3926113	3926113	4415
NC_017847.1	3926137	3926138	4416
NC_017847.1	3926163	3926163	4417
NC_017847.1	3926175	3926253	4418
NC_017847.1	3926784	3926784	4419
NC_017847.1	3926786	3933083	4420
NC_017847.1	3933616	3933616	4421
NC_017847.1	3933618	3933711	4422
NC_017847.1	3935395	3935396	4423
NC_017847.1	3935505	3935505	4424
NC_017847.1	3935820	3935820	4425
NC_017847.1	3935859	3936015	4426
NC_017847.1	3936084	3936085	4427
NC_017847.1	3936100	3936100	4428
NC_017847.1	3936108	3936108	4429
NC_017847.1	3936111	3936111	4430
NC_017847.1	3940791	3942276	4431
NC_017847.1	3942525	3942526	4432
NC_017847.1	3943186	3943208	4433
NC_017847.1	3943211	3943219	4434
NC_017847.1	3943222	3943223	4435
NC_017847.1	3943227	3943228	4436
NC_017847.1	3943241	3943241	4437
NC_017847.1	3943349	3943349	4438
NC_017847.1	3943354	3943354	4439
NC_017847.1	3943357	3943453	4440
NC_017847.1	3943660	3943700	4441
NC_017847.1	3943702	3943702	4442
NC_017847.1	3943704	3943704	4443
NC_017847.1	3945001	3945690	4444
NC_017847.1	3947945	3947946	4445
NC_017847.1	3948442	3948442	4446
NC_017847.1	3948452	3948452	4447
NC_017847.1	3948456	3948456	4448
NC_017847.1	3949509	3949510	4449
NC_017847.1	3949530	3949534	4450
NC_017847.1	3949536	3949536	4451
NC_017847.1	3949542	3949554	4452
NC_017847.1	3949714	3950799	4453
NC_017847.1	3950821	3950827	4454
NC_017847.1	3950832	3950833	4455
NC_017847.1	3950836	3950837	4456
NC_017847.1	3950872	3950896	4457
NC_017847.1	3950918	3950919	4458
NC_017847.1	3951549	3951549	4459
NC_017847.1	3951620	3951620	4460
NC_017847.1	3951642	3951642	4461
NC_017847.1	3952779	3952902	4462
NC_017847.1	3954653	3954760	4463
NC_017847.1	3954822	3954822	4464
NC_017847.1	3954873	3954874	4465
NC_017847.1	3954877	3954881	4466
NC_017847.1	3957296	3957304	4467
NC_017847.1	3958053	3958053	4468
NC_017847.1	3958381	3958381	4469
NC_017847.1	3958396	3958396	4470
NC_017847.1	3958460	3958460	4471
NC_017847.1	3958463	3958465	4472
NC_017847.1	3958484	3958485	4473
NC_017847.1	3959754	3959754	4474
NC_017847.1	3959757	3960824	4475
NC_017847.1	3960872	3960873	4476
NC_017847.1	3964832	3964912	4477
NC_017848.1	1	77528	4478
NC_020524.1	1	110967	4479
